codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao,capacidadePeVeiculo,capacidadeSentadoVeiculo,datetime_registro
902460,,68,-22.85403,-43.38411,1761601225000,0.0,12779,volta,68 - TERMINAL DEODORO X BANGU [VOLTA],39112.5,290,1,0,0,2025-10-27 19:02:57.423223-03:00
902476,,68,-22.850297,-43.384482,1761602555000,41.9,12779,volta,68 - TERMINAL DEODORO X BANGU [VOLTA],47528.4,317,1,0,0,2025-10-27 19:02:57.423223-03:00
902461,,0,-22.848462,-43.396334,1761600998000,0.0,,,,42718.5,101,0,0,0,2025-10-27 19:02:57.423223-03:00
902469,,67,-22.901568,-43.552865,1761602569000,16.6,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],72569.1,219,1,0,0,2025-10-27 19:02:57.423223-03:00
902473,,67,-22.862914,-43.440033,1761602548000,34.5,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],64027.5,283,1,0,0,2025-10-27 19:02:57.423223-03:00
902482,,67,-22.919728,-43.643221,1761602545000,0.0,12571,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],53318.0,69,0,0,0,2025-10-27 19:02:57.423223-03:00
902310,,61,-22.84829,-43.382286,1761602570000,53.7,12046,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],26524.9,52,1,0,0,2025-10-27 19:02:57.423223-03:00
902486,SRQ1E04,67,-22.87402,-43.519587,1761602550000,0.0,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],57753.9,247,1,0,0,2025-10-27 19:02:57.423223-03:00
902176,,12,-23.012002,-43.457632,1761602565000,43.2,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],208720.0,254,1,0,0,2025-10-27 19:02:57.423223-03:00
902180,,25,-23.01648,-43.515532,1761602552000,17.3,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],208821.9,122,1,0,0,2025-10-27 19:02:57.423223-03:00
902160,,18,-23.012339,-43.458637,1761602551000,26.5,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],39806.7,255,1,0,0,2025-10-27 19:02:57.423223-03:00
902174,,13,-23.020428,-43.501618,1761602567000,44.2,112,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],29747.3,104,1,0,0,2025-10-27 19:02:57.423223-03:00
902173,,10,-22.975315,-43.612207,1761602569000,54.9,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],227659.1,340,1,0,0,2025-10-27 19:02:57.423223-03:00
902170,,0,-22.918925,-43.6435,1761463955000,0.0,,,,53409.4, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902130,,18,-23.000324,-43.343903,1761602555000,54.7,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],196903.2,91,1,0,0,2025-10-27 19:02:57.423223-03:00
902158,,12,-23.001691,-43.573244,1761602507000,52.2,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],217203.2,284,1,0,0,2025-10-27 19:02:57.423223-03:00
902166,,25,-22.99399,-43.596737,1761602556000,12.3,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],36321.6,133,1,0,0,2025-10-27 19:02:57.423223-03:00
902163,,25,-23.000355,-43.391563,1761602574000,43.1,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],24935.4,271,1,0,0,2025-10-27 19:02:57.423223-03:00
902168,SRM2J21,12,-23.000316,-43.393422,1761602565000,53.7,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],24693.9,271,1,0,0,2025-10-27 19:02:57.423223-03:00
902140,,25,-23.007775,-43.440164,1761602541000,41.6,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],40907.7,74,1,0,0,2025-10-27 19:02:57.423223-03:00
902159,,25,-22.993088,-43.597443,1761601308000,0.0,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],228859.2,313,0,0,0,2025-10-27 19:02:57.423223-03:00
902484,,67,-22.849313,-43.38388,1761602553000,16.1,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],49653.1,209,1,0,0,2025-10-27 19:02:57.423223-03:00
902468,,67,-22.853512,-43.38554,1761602573000,26.6,12571,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],58841.9,225,1,0,0,2025-10-27 19:02:57.423223-03:00
902475,,68,-22.869491,-43.444296,1761602565000,22.4,12778,ida,68 - BANGU X TERMINAL DEODORO [IDA],48045.3,96,1,0,0,2025-10-27 19:02:57.423223-03:00
902466,,67,-22.853992,-43.383729,1761602574000,0.0,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],69015.0,107,1,0,0,2025-10-27 19:02:57.423223-03:00
902464,,68,-22.866185,-43.40984,1761602569000,25.5,12779,volta,68 - TERMINAL DEODORO X BANGU [VOLTA],41396.3,241,1,0,0,2025-10-27 19:02:57.423223-03:00
902462,,68,-22.853997,-43.383933,1761602145000,0.0,12779,volta,68 - TERMINAL DEODORO X BANGU [VOLTA],47306.6,277,0,0,0,2025-10-27 19:02:57.423223-03:00
902157,,0,-22.91929,-43.64471,1761602529000,0.0,,,,69068.3,192,0,0,0,2025-10-27 19:02:57.423223-03:00
902478,,68,-22.874965,-43.462516,1761602545000,0.0,12778,ida,68 - BANGU X TERMINAL DEODORO [IDA],44187.1,180,0,0,0,2025-10-27 19:02:57.423223-03:00
902463,,68,-22.850582,-43.38457,1761602558000,0.0,12778,ida,68 - BANGU X TERMINAL DEODORO [IDA],45929.8,113,1,0,0,2025-10-27 19:02:57.423223-03:00
902481,,67,-22.852086,-43.383204,1761602555000,4.4,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],47023.8,314,1,0,0,2025-10-27 19:02:57.423223-03:00
902472,,67,-22.853524,-43.384101,1761602553000,0.0,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],64534.5,291,1,0,0,2025-10-27 19:02:57.423223-03:00
902471,,67,-22.863849,-43.416319,1761602556000,13.3,12572,volta,67 - TERMINAL DEODORO X CAMPO GRANDE [VOLTA],62137.0,255,1,0,0,2025-10-27 19:02:57.423223-03:00
902474,,67,-22.902425,-43.559142,1761602554000,18.6,12571,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],65566.899,252,1,0,0,2025-10-27 19:02:57.423223-03:00
902241,,15,-22.970102,-43.629619,1761602549000,55.8,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],45716.3,263,1,0,0,2025-10-27 19:02:57.423223-03:00
902467,,67,-22.919664,-43.643197,1761601486000,0.0,12571,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],57684.1,78,0,0,0,2025-10-27 19:02:57.423223-03:00
902121,SQX3F57,29,-23.000744,-43.365904,1761602361000,0.0,11907,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],44886.5,48,0,0,0,2025-10-27 19:02:57.423223-03:00
902195,,13,-23.000785,-43.366058,1761602185000,0.1,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],60068.7,45,0,0,0,2025-10-27 19:02:57.423223-03:00
902194,,0,-22.920634,-43.645274,1761601107000,0.0,,,,39036.1,162,0,0,0,2025-10-27 19:02:57.423223-03:00
902199,,10,-23.008472,-43.443178,1761602534000,31.5,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],60896.5,65,1,0,0,2025-10-27 19:02:57.423223-03:00
902178,,10,-23.001032,-43.36772,1761602557000,2.3,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],44977.8,272,1,0,0,2025-10-27 19:02:57.423223-03:00
902186,,12,-22.967142,-43.64158,1761602565000,0.0,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],205267.8,111,1,0,0,2025-10-27 19:02:57.423223-03:00
902190,,12,-23.000227,-43.40075,1761602557000,56.1,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],234380.3,92,1,0,0,2025-10-27 19:02:57.423223-03:00
902171,,10,-22.916857,-43.68354,1761602568000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],68436.5,355,1,0,0,2025-10-27 19:02:57.423223-03:00
902198,,12,-22.920176,-43.645441,1761600313000,0.0,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],43765.2,166,0,0,0,2025-10-27 19:02:57.423223-03:00
902368,,60,-22.875955,-43.242343,1761602560000,51.1,9307,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],60027.6,325,1,0,0,2025-10-27 19:02:57.423223-03:00
902218,,18,-23.000473,-43.38103,1761602562000,47.8,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],47316.2,89,1,0,0,2025-10-27 19:02:57.423223-03:00
902323,,60,-22.840894,-43.252825,1761602549000,48.4,9307,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],51137.1,319,1,0,0,2025-10-27 19:02:57.423223-03:00
902457,,68,-22.867852,-43.413268,1761602560000,17.8,12778,ida,68 - BANGU X TERMINAL DEODORO [IDA],47245.1,52,1,0,0,2025-10-27 19:02:57.423223-03:00
902477,,68,-22.853887,-43.383362,1761602568000,0.0,12779,volta,68 - TERMINAL DEODORO X BANGU [VOLTA],48336.2,268,1,0,0,2025-10-27 19:02:57.423223-03:00
902485,,67,-22.918847,-43.643796,1761601419000,0.0,12571,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],63772.8,332,0,0,0,2025-10-27 19:02:57.423223-03:00
902175,,12,-23.006077,-43.554978,1761602572000,58.2,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],37946.9,284,1,0,0,2025-10-27 19:02:57.423223-03:00
902193,,10,-22.917554,-43.68426,1761601305000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],212317.9, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902200,,18,-23.00018,-43.398198,1761602557000,43.0,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],203950.6,273,1,0,0,2025-10-27 19:02:57.423223-03:00
902204,,10,-22.965146,-43.647221,1761602568000,23.3,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],68638.0,131,1,0,0,2025-10-27 19:02:57.423223-03:00
902207,,10,-22.920673,-43.64525,1761600831000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],55843.9, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902227,,13,-23.008612,-43.443538,1761602547000,20.9,112,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],64453.8,54,1,0,0,2025-10-27 19:02:57.423223-03:00
902224,,12,-23.000863,-43.368107,1761602574000,20.4,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],68038.9,30,1,0,0,2025-10-27 19:02:57.423223-03:00
902251,,20,-22.919641,-43.643315,1761602300000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],132893.799, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902222,,29,-23.000264,-43.383493,1761602569000,13.8,11907,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],63279.7,271,1,0,0,2025-10-27 19:02:57.423223-03:00
902209,,29,-23.006383,-43.434835,1761602559000,57.8,11908,ida,29 - S. ALLENDE X ALVORADA (PARADOR) [IDA],42989.7,74,1,0,0,2025-10-27 19:02:57.423223-03:00
902250,,18,-23.009403,-43.446687,1761602561000,47.8,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],49365.0,75,1,0,0,2025-10-27 19:02:57.423223-03:00
902221,,0,-22.841287,-43.25326,1761338991000,0.0,,,,5735.9, ,1,0,0,2025-10-27 19:02:57.423223-03:00
902217,,10,-23.003553,-43.565338,1761602556000,51.5,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],209213.9,284,1,0,0,2025-10-27 19:02:57.423223-03:00
902274,,20,-22.93704,-43.667023,1761602572000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],32361.0,180,1,0,0,2025-10-27 19:02:57.423223-03:00
902212,,0,-22.919197,-43.644789,1760065019000,0.0,,,,208078.5, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902154,SQX3F84,12,-22.98097,-43.6101,1761602562000,16.2,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],0.0,341,1,0,0,2025-10-27 19:02:57.423223-03:00
902211,,29,-23.007713,-43.440876,1761602571000,41.4,11907,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],208286.6,255,1,0,0,2025-10-27 19:02:57.423223-03:00
902220,,19,-23.005309,-43.430876,1761602555000,25.9,125,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],68220.3,71,1,0,0,2025-10-27 19:02:57.423223-03:00
902219,,10,-22.920471,-43.645268,1761600070000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],232447.2,166,0,0,0,2025-10-27 19:02:57.423223-03:00
902210,,10,-22.920579,-43.645327,1761601390000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],226007.5, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902263,,18,-23.016948,-43.513393,1761602538000,48.2,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],31197.7,286,1,0,0,2025-10-27 19:02:57.423223-03:00
902189,,15,-23.000242,-43.366886,1761601426000,18.5,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],189466.5,129,1,0,0,2025-10-27 19:02:57.423223-03:00
902208,,15,-23.001392,-43.419592,1761602548000,41.7,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],44596.9,252,1,0,0,2025-10-27 19:02:57.423223-03:00
902202,,25,-23.005137,-43.559244,1761602567000,38.6,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],33615.3,105,1,0,0,2025-10-27 19:02:57.423223-03:00
902184,,25,-23.000354,-43.377177,1761602569000,0.6,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],156803.6,87,1,0,0,2025-10-27 19:02:57.423223-03:00
902206,,13,-23.000761,-43.367128,1761602569000,15.8,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],46241.1,98,1,0,0,2025-10-27 19:02:57.423223-03:00
902203,,15,-22.982523,-43.609469,1761602575000,51.9,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],63584.7,338,1,0,0,2025-10-27 19:02:57.423223-03:00
902187,,10,-23.0177,-43.479125,1761602565000,51.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],199018.2,74,1,0,0,2025-10-27 19:02:57.423223-03:00
902264,,19,-23.003021,-43.423932,1761602564000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],217576.4, ,1,0,0,2025-10-27 19:02:57.423223-03:00
902266,,19,-22.937633,-43.666829,1761602564000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],190265.9,345,1,0,0,2025-10-27 19:02:57.423223-03:00
902268,,10,-22.921425,-43.680177,1761602566000,23.0,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],158460.4,309,1,0,0,2025-10-27 19:02:57.423223-03:00
902286,,18,-23.002935,-43.423749,1761602557000,0.0,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],46601.5,67,1,0,0,2025-10-27 19:02:57.423223-03:00
902292,,10,-22.919344,-43.644545,1761599897000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],245884.9, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902293,,20,-22.94053,-43.665253,1761602571000,2.2,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],168856.0,115,1,0,0,2025-10-27 19:02:57.423223-03:00
902280,,20,-22.939428,-43.666168,1761602572000,36.9,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],7079.4,335,1,0,0,2025-10-27 19:02:57.423223-03:00
902275,,20,-22.931479,-43.672623,1761602567000,0.0,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],99232.2,310,1,0,0,2025-10-27 19:02:57.423223-03:00
902261,,20,-23.015445,-43.522392,1761602562000,58.0,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],157029.7,266,1,0,0,2025-10-27 19:02:57.423223-03:00
902281,,20,-22.919008,-43.682371,1761602556000,45.5,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],29938.3,324,1,0,0,2025-10-27 19:02:57.423223-03:00
902252,,15,-23.01832,-43.482313,1761602568000,41.9,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],159382.9,254,1,0,0,2025-10-27 19:02:57.423223-03:00
902277,,10,-23.016263,-43.515736,1761602567000,33.3,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],49139.3,286,1,0,0,2025-10-27 19:02:57.423223-03:00
902246,,10,-23.005626,-43.432704,1761602567000,39.1,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],212391.5,254,1,0,0,2025-10-27 19:02:57.423223-03:00
902244,,18,-23.020383,-43.500881,1761602545000,30.9,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],42775.1,284,1,0,0,2025-10-27 19:02:57.423223-03:00
902282,,20,-22.967677,-43.639594,1761602570000,44.7,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],167301.0,287,1,0,0,2025-10-27 19:02:57.423223-03:00
902258,,20,-22.96229,-43.64839,1761602547000,25.3,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],47113.1,141,1,0,0,2025-10-27 19:02:57.423223-03:00
902287,,15,-22.920654,-43.64534,1761602424000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],32232.1,164,0,0,0,2025-10-27 19:02:57.423223-03:00
902276,,19,-23.002041,-43.572282,1761602557000,41.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],175489.0,104,1,0,0,2025-10-27 19:02:57.423223-03:00
902226,,15,-23.012425,-43.458928,1761602573000,15.8,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],204207.9,256,1,0,0,2025-10-27 19:02:57.423223-03:00
902216,,22,-23.000889,-43.36621,1761602573000,0.0,8970,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],188424.9, ,1,0,0,2025-10-27 19:02:57.423223-03:00
902237,,18,-23.004683,-43.320318,1761602572000,58.6,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],191772.5,293,1,0,0,2025-10-27 19:02:57.423223-03:00
902223,,10,-22.91673,-43.683481,1761602560000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],76671.2,3,1,0,0,2025-10-27 19:02:57.423223-03:00
902215,,10,-22.950709,-43.65092,1761602563000,0.7,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],39889.1,319,1,0,0,2025-10-27 19:02:57.423223-03:00
902122,SQX3B59,29,-23.000432,-43.390528,1761602284000,42.1,11908,ida,29 - S. ALLENDE X ALVORADA (PARADOR) [IDA],228900.6,91,1,0,0,2025-10-27 19:02:57.423223-03:00
902290,,19,-23.007477,-43.549593,1761602575000,46.8,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],35247.5,104,1,0,0,2025-10-27 19:02:57.423223-03:00
902291,,19,-22.919741,-43.643274,1761602386000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],176215.4, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902257,,10,-23.001064,-43.365938,1761602443000,21.4,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],13004.2,266,1,0,0,2025-10-27 19:02:57.423223-03:00
902231,,15,-23.000406,-43.376836,1761602558000,49.5,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],64088.3,89,1,0,0,2025-10-27 19:02:57.423223-03:00
902289,,20,-23.002913,-43.423667,1761602569000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],135018.5,70,1,0,0,2025-10-27 19:02:57.423223-03:00
902236,,13,-23.015435,-43.522403,1761602524000,40.2,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],63515.4,265,1,0,0,2025-10-27 19:02:57.423223-03:00
902273,,19,-22.973616,-43.612914,1761602574000,55.4,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],162789.8,336,1,0,0,2025-10-27 19:02:57.423223-03:00
902253,,20,-22.96967,-43.626908,1761602552000,58.4,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],52581.4,78,1,0,0,2025-10-27 19:02:57.423223-03:00
902285,,15,-23.004541,-43.56132,1761602570000,44.0,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],17295.0,285,1,0,0,2025-10-27 19:02:57.423223-03:00
902240,,12,-23.016294,-43.473585,1761602559000,45.6,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],69683.2,74,1,0,0,2025-10-27 19:02:57.423223-03:00
902228,,10,-22.919026,-43.644278,1761602315000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],227533.9, ,0,0,0,2025-10-27 19:02:57.423223-03:00
902242,,13,-23.010851,-43.453181,1761602573000,0.0,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],208615.9,260,1,0,0,2025-10-27 19:02:57.423223-03:00
902225,,18,-23.000349,-43.343745,1761602560000,50.2,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],66426.899,91,1,0,0,2025-10-27 19:02:57.423223-03:00
902247,,13,-23.002974,-43.567895,1761602557000,57.3,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],64173.2,284,1,0,0,2025-10-27 19:02:57.423223-03:00
902279,,19,-22.966093,-43.645259,1761602561000,24.7,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],170771.0,98,1,0,0,2025-10-27 19:02:57.423223-03:00
902232,,12,-23.01442,-43.466084,1761602551000,45.1,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],65976.7,74,1,0,0,2025-10-27 19:02:57.423223-03:00
902233,,10,-22.994481,-43.596106,1761602550000,37.2,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],35283.6,130,1,0,0,2025-10-27 19:02:57.423223-03:00
902238,,15,-22.962108,-43.648549,1761602571000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],233410.0, ,1,0,0,2025-10-27 19:02:57.423223-03:00
902413,,10,-22.930626,-43.673821,1761602560000,24.6,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],211812.3,134,1,0,0,2025-10-27 19:02:57.423223-03:00
902245,,13,-22.919047,-43.643986,1761600970000,0.0,112,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],61785.0,28,0,0,0,2025-10-27 19:02:57.423223-03:00
902260,,20,-23.004642,-43.428672,1761602574000,37.5,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],165700.3,71,1,0,0,2025-10-27 19:02:57.423223-03:00
902283,,20,-23.01549,-43.520533,1761602508000,36.8,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],780560.4,278,1,0,0,2025-10-27 19:02:57.423223-03:00
902120,,25,-23.009822,-43.448885,1761602574000,0.0,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],199305.5,257,1,0,0,2025-10-27 19:02:57.423223-03:00
902205,,15,-22.93649,-43.667632,1761602559000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],208595.7, ,1,0,0,2025-10-27 19:02:57.423223-03:00
902243,,25,-23.003941,-43.427484,1761602556000,50.1,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],212767.1,250,1,0,0,2025-10-27 19:02:57.423223-03:00
901101,,14,-22.920496,-43.646141,1761602168000,0.0,10581,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],60180.2,256,0,0,0,2025-10-27 19:02:57.423223-03:00
902270,,19,-23.015146,-43.470034,1761602566000,42.8,125,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],38956.1,255,1,0,0,2025-10-27 19:02:57.423223-03:00
902152,,18,-23.018692,-43.506759,1761602561000,53.4,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],168518.6,278,1,0,0,2025-10-27 19:02:57.423223-03:00
902234,,20,-23.008326,-43.443254,1761602569000,0.0,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],68857.8,248,1,0,0,2025-10-27 19:02:57.423223-03:00
902432,,51,-22.9638,-43.394375,1761602560000,21.8,3552,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],200661.8,222,1,0,0,2025-10-27 19:02:57.423223-03:00
902296,,20,-22.972291,-43.401365,1761602563000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],153722.0, ,1,0,0,2025-10-27 19:02:57.423223-03:00
902235,,15,-23.016821,-43.476698,1761602549000,46.7,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],63946.6,254,1,0,0,2025-10-27 19:02:57.423223-03:00
902295,,20,-22.943395,-43.661348,1761602559000,59.3,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],131991.299,140,1,0,0,2025-10-27 19:02:57.423223-03:00
902288,,20,-23.003981,-43.563708,1761602547000,45.1,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],31208.1,284,1,0,0,2025-10-27 19:02:57.423223-03:00
902294,,20,-22.920988,-43.680716,1761602551000,17.8,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],35125.2,140,1,0,0,2025-10-27 19:02:57.423223-03:00
902412,,25,-23.019546,-43.487127,1761602558000,0.6,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],62808.4,252,1,0,0,2025-10-27 19:02:57.423223-03:00
902123,,10,-23.000201,-43.401748,1761602546000,58.8,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],44917.6,91,1,0,0,2025-10-27 19:02:57.423223-03:00
902416,,008,-22.842751,-43.25396,1761335100000,0.0,4324,ida,SE008 - JARDIM OCEANICO X TERMINAL CENTRO OLIMPICO [IDA],103069.5, ,0,0,0,2025-10-27 19:02:57.423223-03:00
